status,address_components,formatted_address,formatted_phone_number,geometry,icon,international_phone_number,name,opening_hours,photos,rating,reviews,types,url,vicinity,website,lng,lat
OK,"[{'long_name': 'Toftegårds Plads', 'short_name': 'Toftegårds Pl.', 'types': ['route']}, {'long_name': 'Valby', 'short_name': 'Valby', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'København', 'short_name': 'København', 'types': ['locality', 'political']}, {'long_name': 'Denmark', 'short_name': 'DK', 'types': ['country', 'political']}, {'long_name': '2500', 'short_name': '2500', 'types': ['postal_code']}]","Toftegårds Pl., 2500 Valby, Denmark",,"{'location': {'lat': 55.6611658, 'lng': 12.5176979}, 'viewport': {'northeast': {'lat': 55.6625147802915, 'lng': 12.5190468802915}, 'southwest': {'lat': 55.6598168197085, 'lng': 12.5163489197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Toftegård Plads,,,5.0,"[{'author_name': 'Mata Matek', 'author_url': 'https://www.google.com/maps/contrib/106013936980635810400/reviews', 'language': 'en', 'profile_photo_url': 'https://lh4.googleusercontent.com/-baZ67pWc6Bw/AAAAAAAAAAI/AAAAAAAAAG0/GO0aJ_3A6F4/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 5, 'relative_time_description': '2 months ago', 'text': '', 'time': 1522368407}, {'author_name': 'Safet Mustafi', 'author_url': 'https://www.google.com/maps/contrib/102480192954728994298/reviews', 'language': 'da', 'profile_photo_url': 'https://lh4.googleusercontent.com/-90-Qifxvvoo/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq0Ats0ElxDWqAFc50MwxQWDOeWsVg/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg', 'rating': 5, 'relative_time_description': '5 months ago', 'text': '', 'time': 1514244093}]","['park', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=12045986016185366747,"Toftegårds Plads, Valby",,12.5176979,55.66116579999999
OK,"[{'long_name': 'Elefanten', 'short_name': 'Elefanten', 'types': ['route']}, {'long_name': 'København K', 'short_name': 'København K', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'København', 'short_name': 'København', 'types': ['locality', 'political']}, {'long_name': 'Denmark', 'short_name': 'DK', 'types': ['country', 'political']}, {'long_name': '1439', 'short_name': '1439', 'types': ['postal_code']}]","Elefanten, 1439 København K, Denmark",32 57 13 16,"{'location': {'lat': 55.6885656, 'lng': 12.6048455}, 'viewport': {'northeast': {'lat': 55.6899866302915, 'lng': 12.6061915302915}, 'southwest': {'lat': 55.6872886697085, 'lng': 12.6034935697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,+45 32 57 13 16,Peder Skram,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 5:00 PM', 'Tuesday: 11:00 AM – 5:00 PM', 'Wednesday: 11:00 AM – 5:00 PM', 'Thursday: 11:00 AM – 5:00 PM', 'Friday: 11:00 AM – 5:00 PM', 'Saturday: 11:00 AM – 5:00 PM', 'Sunday: 11:00 AM – 5:00 PM']}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109147913216743279906/photos"">Benny Thaibert</a>'], 'photo_reference': 'CmRaAAAAIKvMpf_jG3Lt2VFMJcxyY9g7AzoTsgSG3IybHpZyR-g0zgbzOz2pbYChZnhTVCd0DvrsfFJYY5TKjbW5ffdiD_rqUiWFjjiwx7awSKXqxGofR8Ve_EqsOpEaSBK56uItEhCDavA66ZO5rdkunhwJLh31GhT0J6u-ZZCJ5apDrDfC_zgm9sOF6A', 'width': 4032}, {'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115585446832300380180/photos"">Henning Andersen</a>'], 'photo_reference': 'CmRaAAAA5Z9KlJl4yX9w4yGc7PdLWXzvHAEATaDhtwJHCWSk7oAu7-fO-6NsY_4DV0L1fCwGNQ3msj-Ld-_8A453uQevu6V1PkYhhA_EW8sCiBTKTPo_vr2ak_4NjtT1YNgp-ZqHEhDixx3rl0W1qy8LnBQaU05fGhTOzv3obbZkXO9wEL-lECiIhc987w', 'width': 4128}, {'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114105491350418233247/photos"">Konrad Jakubowski</a>'], 'photo_reference': 'CmRaAAAA3r8KijG-F65o0u8K7qBEeHFhOtpyQurM-gxUkx0nfoJo4iVMmX3_4JqSXq9wcn5AeCyPJWPs9zn9Wr0VOUr-UPLCnrK5s8rrGOOsxG9PnhgdqqXife-LaIctn0O12uRlEhCIO0V1VnEUTzvWVYNIp3CUGhRAYHI9z8mbVLE2z_8oOWrB5lp-7Q', 'width': 2560}, {'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116292723107575067052/photos"">Ben B</a>'], 'photo_reference': 'CmRaAAAARrt0EAbGS1bRUrO5l5TINxuHGb7s4P_0t3sRBWhDmIERteRDIRGvgIKnoH3cvVuGZcRmiM0DO7lTiBVATlxSnCaUPGvmTOyoqYHwlIX9TKYxqjY6iRYbcVSgDJede6D4EhDrC1078eGU9h94Odl9VexzGhQtXVZ34a9m0s_fTtC_qsRUhGidlQ', 'width': 3840}, {'height': 3999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106343435920665964057/photos"">Jan Lillebæk</a>'], 'photo_reference': 'CmRaAAAAMIC5EVaQzShdYAHIi-t8rEVgIPWyDhOrwvckBGpFbu1odWdDKYBkYKX71yNjpziGNgry9Yzako2ivS0Csi0gkTvie1hgfLkYGhGdHF95PFz7uCycUGBpCSNjxNoPiHUUEhDvUm5DiyA96--A8TJzjIMqGhS0OcrEUzckFjIyQEDPG3G72Uek1g', 'width': 3999}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108001367329985670225/photos"">mads frederiksen</a>'], 'photo_reference': 'CmRaAAAAkzZJNawmZSAw1hHZf39Gzg3RvIbGf_OqX4N4kBxl1D6MxUohgG-p_nkKfvjwR-xDUtn7Y2UN25gXeQvRuyQx44QcH5GcTibgDW0zUqcmkuW-fL7bK4fsREN8d-D0hjhkEhA1Ib6pRF4mz-xvi-NNl0-3GhQczMz3KiRUnlFwstA5yq9xx7CLiA', 'width': 3264}, {'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116292723107575067052/photos"">Ben B</a>'], 'photo_reference': 'CmRaAAAAnz5erFkbR5YFDWoh5xtIgBd_PkYiQbef_X29Pveh8ZICcezJPMRlTC3hije2jM2vy1XB48RuaVG5Cfa-mUKSUKTvfrRCUcEV3V0b_ZRVKpv8Q7GpV5C_l3ZmD7tMD2h-EhD9J5dQN23RL3-mYfdQ-qKpGhQDRAI7ROCnesrsbJUcW4aCmm6gaw', 'width': 3840}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108001367329985670225/photos"">mads frederiksen</a>'], 'photo_reference': 'CmRaAAAA8YL9KsG4HDxFinz4D-AIGFW7QFDdOezdppqnP_db1hMtcgP8HL7TvaLHbcv_2eZEdL_02ppySbZfgUpiWYFG57IfsQg3hXjmGIKAofRTzepcx-raze_b6LeXioU8tgEHEhDF-1jJzc77fqAs1YDM5Z_KGhSl6y8HsPvXPN8ZVhH5m4Kz0L1hog', 'width': 3264}, {'height': 665, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113188734017251816464/photos"">Mário Correia</a>'], 'photo_reference': 'CmRaAAAAtVjEAqAV9d9gg40xIzlTd72QnRxoyCwMbR3DMnauv9F11ZQ2D6Y1t4asmV1-lIt6Hfz3MY81dwLFbhlNsxFzssOQoSFclXmMcrhrO9RgRjGEvsJwK_Lwvf2TTdu6XZZuEhD3pUn9iJuCNkmJqozjB_3DGhT2CrHUwYGgzHsznFBJ4sPgo6Vk-g', 'width': 1019}, {'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114064506671826242368/photos"">Henrik Rasmussen</a>'], 'photo_reference': 'CmRaAAAArqI03yKEtqpNGccX-x57GQdld7THYDWHHqHZPM2caFP9wuJknDRpJX1Es_hAdioWqjv7ursWcSLRXQvk0U1dhjC2crzegBfk_KXj4cB98xo7_rHSsTolKb_lHT12RYtqEhC5D852toVSdLq3EGzrxBDEGhRIH2_p9BeVqQ02KJQHX7UdP6WRug', 'width': 2448}]",4.5,"[{'author_name': 'Pascal RIDE', 'author_url': 'https://www.google.com/maps/contrib/114369873348463662036/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/-8IfFSnfDM1Q/AAAAAAAAAAI/AAAAAAAAB4Y/0BMJhcsjvrI/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'interesting', 'time': 1467537676}, {'author_name': 'Marko Randjic', 'author_url': 'https://www.google.com/maps/contrib/116050270250992161614/reviews', 'language': 'en', 'profile_photo_url': 'https://lh5.googleusercontent.com/-KnBgfvG_fxU/AAAAAAAAAAI/AAAAAAAACYs/T0qQ-zqSotc/s128-c0x00000000-cc-rp-mo-ba6/photo.jpg', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Peder Skram, the museum ship.', 'time': 1467281482}, {'author_name': 'Bjarne Lyngaa', 'author_url': 'https://www.google.com/maps/contrib/106367444522163410836/reviews', 'language': 'da', 'profile_photo_url': 'https://lh5.googleusercontent.com/-D89V-2LOqSQ/AAAAAAAAAAI/AAAAAAAAC_4/E5mR6FOWkuA/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg', 'rating': 5, 'relative_time_description': '4 months ago', 'text': 'Fantastisk godt sted at besøge museums fregatten Peder Skram, som jeg også selv har sejlet med. Glæder mig meget hver gang jeg besøger fregatten.', 'time': 1516628375}, {'author_name': 'Daniel Nielsen', 'author_url': 'https://www.google.com/maps/contrib/115284190891000062084/reviews', 'language': 'da', 'profile_photo_url': 'https://lh4.googleusercontent.com/-DsAJVQCK0qY/AAAAAAAAAAI/AAAAAAAACyg/JO_jx0Mk2to/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg', 'rating': 4, 'relative_time_description': '5 months ago', 'text': 'Interessant at se en af flådens tidligere skibe. Hyggeligt med tidligere sømænd til at fortælle om skibet (besøgte stedet sommertiden)', 'time': 1513960156}, {'author_name': 'Marianne G. Thomsen', 'author_url': 'https://www.google.com/maps/contrib/111653396664817609600/reviews', 'language': 'da', 'profile_photo_url': 'https://lh6.googleusercontent.com/-8bXOxn_Kjac/AAAAAAAAAAI/AAAAAAAAD8E/aGwU4M3xX3A/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg', 'rating': 3, 'relative_time_description': '7 months ago', 'text': 'Overraskende spændende at besøge det gamle skib og de berusede sømænd. Man går frit rundt på de smalle gange, de mange dæk og forskellige rum og får rig mulighed for at forestille sig livet ombord på krigsskibet, der ikke har et eneste toilet.', 'time': 1508765327}]","['museum', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=3272657495934226094,"Elefanten, København K",http://www.pederskram.dk/,12.6048455,55.6885656
OK,"[{'long_name': '24', 'short_name': '24', 'types': ['street_number']}, {'long_name': 'Kraftværksvej', 'short_name': 'Kraftværksvej', 'types': ['route']}, {'long_name': 'København S', 'short_name': 'København S', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'København', 'short_name': 'København', 'types': ['locality', 'political']}, {'long_name': 'Denmark', 'short_name': 'DK', 'types': ['country', 'political']}, {'long_name': '2300', 'short_name': '2300', 'types': ['postal_code']}]","Kraftværksvej 24, 2300 København, Denmark",32 96 92 90,"{'location': {'lat': 55.68080699999999, 'lng': 12.620662}, 'viewport': {'northeast': {'lat': 55.6822285302915, 'lng': 12.6218649802915}, 'southwest': {'lat': 55.6795305697085, 'lng': 12.6191670197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,+45 32 96 92 90,COPENHAGEN CABLEPARK,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 12:00 – 6:00 PM', 'Tuesday: 12:00 – 8:00 PM', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 12:00 – 8:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: 10:00 AM – 6:00 PM']}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116931276763974949553/photos"">Kasper Lidegaard</a>'], 'photo_reference': 'CmRaAAAA6QxUGZGsiie9UW8Ogl0Vv2YxhDvNDxwvVxA59WPbXUospTJgGZkwKx8OlnRGSt4ZJ1hZltL4VRcXu7Z5dxlF22ZuoZ7qldOA46nAAykHnUYfXkDZjni_ChyUKrguUpBTEhAnjZHdvUTJogP-H0Ns1uAgGhSfeSkvWb54tKJOQm9bLU60u3axcg', 'width': 6016}, {'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105753536170307261557/photos"">Liudmila Šapovalova</a>'], 'photo_reference': 'CmRaAAAAQypAR75WZXmXxWJaX_WzW2vYYpiF-uaI3hzdSAXQdQWh5I9Pc2gb1pBW7uVYOyAPLR1RbywFTuE-xxARRc2myrcqQyjoigCfc9JmpYxIIrAPHQgKPLRTdvIY9k1REUDREhAsy5CU19LnwGNgK7sXf5shGhR8EhHTBqLoF8wZViL-2-QagftrXQ', 'width': 4640}, {'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102512441826032403878/photos"">권영훈</a>'], 'photo_reference': 'CmRaAAAAMxbABtAcYQOWWHeMmAbLY3h00p2rL6jdUn7Jhq4JqWGOvxHKAz-cz7FcyQpTNpVKbx_wyGfTnKQshIGYBG7xYUF8QZTjYh8BuSDTYog8kiyM6W6zVeNOZh5hDiMGSm-zEhDT2vugpK9BQ0nDSEGRUPafGhTApNNjHcekxggoe2RI_yiLsnPgKA', 'width': 5312}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103766300108953901005/photos"">Niels Christensen</a>'], 'photo_reference': 'CmRaAAAAChJRGUWj-rwMOP6GqGALl2WaOyl1fel6fIHK3n7Pt1-0jtqUDO6_ZKYBlZNF2ly9Vvl8Pn6HG5hUEvqcT8QRcJk1vWUIyGCCjtV_cJYGgMOQ-OrRHh8drUKKyp_3Pw_rEhC1RLdyDs-J5AHdrutkUR1xGhTCq9HYtYxC-w5sgJ-bR1jjw7N7UQ', 'width': 4032}, {'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115239408983358672180/photos"">Henning Gottschalck</a>'], 'photo_reference': 'CmRaAAAAQrZpbcIBrZAL6tpzfDq4x5TbCTfrhl4xhI7dmF7lTVW8M1poozJWL3ADNu_spR8Z6fIZuqUfl8H3C_7SKa3OlI3UnY5LMY43GDx64Qjku44ZVDHvGGzKjd5u8jxRUrGfEhC9va410rgjLINqEwXzDgN2GhQhYosRcc8CJUX9Vt_6oJwQ4pM1SQ', 'width': 4160}, {'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116931276763974949553/photos"">Kasper Lidegaard</a>'], 'photo_reference': 'CmRaAAAAkC0v4n1l3KL_8cVWJjMANo3m2hfDp1LY87f-q3IJZ2e_ElkjrbadieeRAul-p-7kC_8JvoE9_AQ4PcnYaSpCTpFlqOnuEzEQHbWKCx4ynYSgPBCrqXHcP9uqGsxx-q2MEhC9hgC377xUVngj09pcCcVvGhR1nruQttfgcmSZPHQtV7lzxoQ45Q', 'width': 6016}, {'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104162230402121161978/photos"">Anton Nikolov</a>'], 'photo_reference': 'CmRaAAAAcjftYBBL5G2nhk6QNoloh9EEqfo0TkxkNGJGCf2Q9fxDC4N9kE8jQdqVXht4RtiAd6TWFiSzcAiqGrTu25DqpUBvWcvB7rnJukoK-zg63SFJ5ZPGRhjc82mdIOGIfAudEhD7DkNzkauW3p6jMBg6xm2BGhRsxIUAk5vYUvzc5VD6T4Rxg0cvKw', 'width': 2448}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113484805601439440983/photos"">Eirik Augustin</a>'], 'photo_reference': 'CmRaAAAA5NL--rS4JacIPXPWv-EC2PgvnwjgK2JRQ_aXzbD-bTYv8wf7BucoWlPYZGFwpMWgt-JzpneKJLZ_w8g2uL-eI4dvxw8hEUuHv1XESGLYllA1-ILtxVzzwF4IbVTDuHfuEhD1OGPi2VHL3-X3SFgZAHu3GhSer5JX1G3nKIUkf7MFNPNn5bH_rA', 'width': 5376}, {'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116931276763974949553/photos"">Kasper Lidegaard</a>'], 'photo_reference': 'CmRaAAAAo46BLCVtIc0U0uPtqpS8rDldUbhpu0-poOtUMHirkBTHbQzQJrM41-OTQAM6cz6kOS4Vbyj5QmPcG_jpTVNSLvUYKkZf8rK0HdjLvi1k7BtT-D_vTvV6gQMb10w_9kwYEhAfQLcZB42Fe2ft5-vRXTahGhT9Ud9RKQVF-ejEH_cNp-3_rZCEUQ', 'width': 6016}, {'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110499969532918340830/photos"">Niels Glarborg</a>'], 'photo_reference': 'CmRaAAAA-BK706ONpve9fqrx-2dg9N5xnHWUo-7tJSrNY4LttTSFy7QS5MDgJqYbg2EG0y_fpbYYY9nBbUk0SeJK2rWiF5vwKqLL9iFFallxP9pnAx_OoYigdau67Cl8ffP_RyseEhBB6IFDDAksoQBFwiw9R3jBGhSaHoCN0LCm3_iNyczxsZhOEy5S7g', 'width': 3968}]",4.6,"[{'author_name': 'javier infante mera', 'author_url': 'https://www.google.com/maps/contrib/115335449900873449799/reviews', 'language': 'en', 'profile_photo_url': 'https://lh4.googleusercontent.com/-MROxnI4NLE4/AAAAAAAAAAI/AAAAAAAAACw/G-_-zcDRkM8/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 5, 'relative_time_description': 'a week ago', 'text': ""It's the only cable Park in Copenhagen, but it is still very good taken into account that it's the only one available, many obstacles and kickers on the track, the staff is very friendly in the cable area and also in the restaurant area, definitely a place to try if you are in the wake sport"", 'time': 1527291857}, {'author_name': 'Gert Laursen', 'author_url': 'https://www.google.com/maps/contrib/107551366111124105928/reviews', 'language': 'en', 'profile_photo_url': 'https://lh6.googleusercontent.com/-jMuMPUdNv6w/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq0NpfWktH1CZ1CZFX9Zi21lx-UqCw/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg', 'rating': 5, 'relative_time_description': '3 weeks ago', 'text': 'Watch and enjoy. Also a pricy restaurantent.', 'time': 1526011941}, {'author_name': 'Isaac Spedding', 'author_url': 'https://www.google.com/maps/contrib/114853056177694649205/reviews', 'language': 'en', 'profile_photo_url': 'https://lh5.googleusercontent.com/-9Xqsn1cgXVU/AAAAAAAAAAI/AAAAAAAANOg/o_RP6BNE3RY/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg', 'rating': 5, 'relative_time_description': '10 months ago', 'text': 'Very nice easy going people and great park. The course is easy for beginners and there are heaps of kickers and sliders. The coffee is also great! As a first time rider they get you to use just foot straps and after completing 3 laps you can get a proper wakeboard setup with boots. The cable operators watch you and offer progression advice sometimes which is nice.', 'time': 1499922283}, {'author_name': 'Joachim Keittelmann', 'author_url': 'https://www.google.com/maps/contrib/103835734510084622718/reviews', 'language': 'en', 'profile_photo_url': 'https://lh6.googleusercontent.com/--oJHDiEL4OI/AAAAAAAAAAI/AAAAAAAAZI4/s2VFOpuC5kU/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg', 'rating': 5, 'relative_time_description': '7 months ago', 'text': ""Located a little outside the city center, this is a cool place with wakeboarding, drinks and light meals. It's super fun if you're into wakeboarding and water sports. However, prepare to get wet if this is your first visit!"", 'time': 1507897808}, {'author_name': 'Kim Norbye', 'author_url': 'https://www.google.com/maps/contrib/108402772696784358724/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/-kWDJ9rIME90/AAAAAAAAAAI/AAAAAAAAKtg/Koa9rj-YfLE/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg', 'rating': 5, 'relative_time_description': '9 months ago', 'text': 'Fantastic experience - a fun way to combine water sport and being with friends. Both instructors and advanced wakeboarders are really helpful to rookies. Go chill, have a snack or a drink in the lounge area. ', 'time': 1502651826}]","['amusement_park', 'park', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=6168730889209134963,"Kraftværksvej 24, København",http://www.copenhagencablepark.dk/,12.620662,55.68080699999999
